id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,cluster_tres_bas,cluster_bas,cluster_moyen,cluster_eleve,cluster_tres_eleve
7326200030,2015-04-13T00:00:00Z,350000,3,2.25,143.99851356373097,501.7651430694909,143.99851356373097,0.0,2.0,0,0,3,7,2000,0,161.64994425863992,416.6666666666667,98019,0,1,0,0,0
7931000066,2014-12-24T00:00:00Z,280000,2,1.75,182.0884429580082,2800.4459308807136,91.0442214790041,91.0442214790041,1.0,0,0,3,7,1957,0,182.0884429580082,942.0289855072464,98031,1,0,0,0,0
7883603190,2014-07-22T00:00:00Z,279000,3,1.0,122.6309921962096,534.1880341880342,122.6309921962096,0.0,1.5,0,0,3,7,1913,0,93.8312894834634,529.5429208472688,98108,1,0,0,0,0
1329300480,2014-10-23T00:00:00Z,376950,4,2.5,245.54069119286515,534.1880341880342,245.54069119286515,0.0,2.0,0,0,3,8,2012,0,223.52285395763656,536.231884057971,98030,0,1,0,0,0
8849300160,2015-02-05T00:00:00Z,345000,4,2.5,211.8171683389075,760.8695652173914,129.13415087328133,82.68301746562616,1.0,0,3,3,7,1983,0,184.8755109624675,836.1204013377927,98188,0,1,0,0,0
4139400280,2014-10-08T00:00:00Z,765000,3,2.5,250.8361204013378,784.4667409884802,250.8361204013378,0.0,2.0,0,0,3,10,1992,0,263.8424377554812,851.4492753623189,98006,0,0,0,0,1
2722059322,2014-10-20T00:00:00Z,320000,4,2.5,206.5217391304348,536.9751021924935,206.5217391304348,0.0,2.0,0,0,3,8,2010,0,157.0048309178744,721.4790040876998,98042,0,1,0,0,0
269001360,2015-04-22T00:00:00Z,775000,4,1.75,215.5332590115199,519.7881828316612,140.28242289111856,75.25083612040135,1.0,0,0,3,7,1956,0,170.94017094017096,519.8810850984764,98199,0,0,0,0,1
2322069114,2014-10-10T00:00:00Z,287653,3,1.0,97.54738015607582,1491.0813823857302,97.54738015607582,0.0,1.0,0,0,4,7,1960,1981,149.5726495726496,2564.1025641025644,98038,1,0,0,0,0
1217000270,2014-09-16T00:00:00Z,338995,3,1.75,122.6309921962096,877.9264214046823,122.6309921962096,0.0,1.0,0,0,5,7,1943,0,122.6309921962096,772.4823485693051,98166,0,1,0,0,0
6379500159,2014-09-11T00:00:00Z,400000,3,2.25,110.55369751021924,106.74470457079154,97.54738015607582,13.006317354143444,2.0,0,0,3,8,2008,0,112.41174284652546,122.25938312894836,98116,0,1,0,0,0
3629860060,2015-03-12T00:00:00Z,827500,5,4.25,364.1768859160164,540.9698996655519,278.7068004459309,85.47008547008548,2.0,0,0,3,9,2000,0,278.7068004459309,492.10330732069866,98029,0,0,0,0,1
8823902005,2015-03-26T00:00:00Z,848000,5,1.75,212.7461910070606,401.33779264214047,183.9464882943144,28.799702712746196,2.0,0,0,3,7,1928,0,266.62950575994057,401.33779264214047,98105,0,0,0,0,1
7272000260,2014-11-13T00:00:00Z,210500,3,1.0,170.94017094017096,945.5592716462282,96.61835748792272,74.32181345224824,1.0,0,0,3,7,1960,0,189.520624303233,990.3381642512078,98198,1,0,0,0,0
1189000180,2014-09-10T00:00:00Z,525000,2,1.0,140.28242289111856,312.1516164994426,81.75399479747307,58.52842809364549,1.0,0,0,3,7,1924,0,123.5600148643627,312.1516164994426,98122,0,0,0,1,0
6300500515,2014-08-18T00:00:00Z,350000,3,1.0,94.7603121516165,462.6532887402453,78.96692679301376,15.793385358602752,1.0,0,0,4,7,1941,0,90.11519881085098,462.6532887402453,98133,0,1,0,0,0
2190601055,2014-06-24T00:00:00Z,314900,4,1.75,250.8361204013378,2515.0501672240803,128.2051282051282,122.6309921962096,1.0,0,0,3,7,1958,0,228.5395763656633,3237.643998513564,98003,0,1,0,0,0
9348700610,2014-12-17T00:00:00Z,800000,4,3.75,313.08063916759573,628.5767372723894,313.08063916759573,0.0,2.0,0,0,3,9,2005,0,327.9450018580454,628.5767372723894,98052,0,0,0,0,1
9828700900,2014-05-05T00:00:00Z,549000,2,1.0,105.90858416945376,501.6722408026756,105.90858416945376,0.0,1.0,0,0,5,7,1908,0,141.21144555927165,445.93088071348944,98112,0,0,0,1,0
7922900250,2014-05-20T00:00:00Z,507500,3,2.0,187.6625789669268,754.180602006689,94.7603121516165,92.9022668153103,1.0,0,0,3,7,1963,0,155.1467855815682,754.180602006689,98008,0,0,1,0,0
802000130,2014-12-09T00:00:00Z,490000,4,1.75,173.72723894463027,882.5715347454478,101.26347082868824,72.46376811594203,1.0,0,0,4,7,1962,0,186.7335562987737,929.022668153103,98033,0,0,1,0,0
4171200025,2015-03-27T00:00:00Z,299950,3,1.5,180.230397621702,831.5681902638424,120.7729468599034,59.45745076179859,1.0,0,0,3,7,1958,0,185.8045336306206,772.8539576365664,98168,0,1,0,0,0
923049440,2014-07-17T00:00:00Z,312000,5,4.0,269.41657376439986,908.4912671869196,181.1594202898551,88.25715347454478,2.0,0,0,4,7,1937,0,126.347082868822,743.2181345224824,98168,0,1,0,0,0
4224100030,2015-04-03T00:00:00Z,372000,4,2.5,234.11371237458195,892.2333704942401,234.11371237458195,0.0,2.0,0,0,3,9,1990,0,235.97175771088817,909.7918989223338,98031,0,1,0,0,0
8964800390,2014-05-08T00:00:00Z,1500000,3,1.75,225.75250836120404,1185.1542177629135,124.4890375325158,101.26347082868824,1.0,0,2,4,8,1952,0,272.2036417688592,1156.6332218506132,98004,0,0,0,0,1
6127600110,2014-05-02T00:00:00Z,640000,4,2.0,141.21144555927165,575.9940542549239,141.21144555927165,0.0,1.5,0,0,3,7,1945,0,177.44332961724268,575.9940542549239,98115,0,0,0,1,0
2600010330,2015-01-20T00:00:00Z,760000,4,2.25,240.61687105165367,1170.56856187291,240.61687105165367,0.0,2.0,0,0,3,9,1979,0,243.403939056113,1026.570048309179,98006,0,0,0,0,1
5000500055,2014-05-28T00:00:00Z,215000,2,1.0,122.6309921962096,823.5785953177258,122.6309921962096,0.0,1.0,0,0,4,6,1943,0,110.55369751021924,602.9357116313638,98168,1,0,0,0,0
8731900640,2015-03-24T00:00:00Z,315000,3,1.75,221.1073950204385,970.8286882199926,221.1073950204385,0.0,1.5,0,0,3,8,1966,0,215.5332590115199,789.6692679301375,98023,0,1,0,0,0
3826500020,2014-08-28T00:00:00Z,257000,3,2.25,160.72092159048682,884.0579710144929,109.62467484206616,51.09624674842066,1.0,0,0,3,8,1978,0,173.72723894463027,758.5470085470085,98030,1,0,0,0,0
3531900060,2014-08-02T00:00:00Z,345000,2,1.0,79.89594946116685,766.4437012263099,79.89594946116685,0.0,1.0,0,0,3,7,1940,0,165.36603493125233,1040.5053883314754,98133,0,1,0,0,0
6145601510,2014-08-22T00:00:00Z,412000,3,1.0,92.9022668153103,357.1163136380528,83.61204013377927,9.29022668153103,1.0,0,0,5,7,1928,0,92.9022668153103,364.1768859160164,98133,0,0,1,0,0
7972601680,2015-03-23T00:00:00Z,290000,3,1.0,84.54106280193237,707.9152731326644,84.54106280193237,0.0,1.0,0,2,3,7,1971,0,154.2177629134151,707.9152731326644,98106,1,0,0,0,0
1781500385,2014-08-06T00:00:00Z,296500,3,1.0,118.91490152359718,473.8015607580825,118.91490152359718,0.0,1.0,0,0,3,7,1948,0,128.2051282051282,663.3221850613155,98126,1,0,0,0,0
7202341110,2015-03-13T00:00:00Z,702000,4,2.5,304.71943515421776,545.8937198067633,304.71943515421776,0.0,2.0,0,0,3,7,2004,0,241.5458937198068,464.5113340765515,98053,0,0,0,1,0
2592400400,2014-10-14T00:00:00Z,370000,3,1.75,107.76662950575997,815.1244890375326,107.76662950575997,0.0,1.0,0,0,3,7,1972,0,184.8755109624675,734.6711259754738,98034,0,1,0,0,0
3456000310,2014-08-04T00:00:00Z,840000,4,1.75,230.39762170196957,1022.8539576365664,151.4306949089558,78.96692679301376,1.0,0,0,4,9,1966,0,257.3392790784095,998.1419546636938,98040,0,0,0,0,1
4027701182,2014-07-22T00:00:00Z,339950,3,1.0,122.6309921962096,1064.38127090301,122.6309921962096,0.0,1.0,0,0,3,8,1959,0,176.51430694908956,910.4422147900408,98028,0,1,0,0,0
859000018,2014-08-14T00:00:00Z,342000,3,2.5,161.64994425863992,206.80044593088076,122.6309921962096,39.01895206243032,2.0,0,0,3,8,2008,0,161.64994425863992,166.20215533259014,98106,0,1,0,0,0
1568100215,2014-10-07T00:00:00Z,315000,2,1.0,95.6893348197696,796.7298402081011,95.6893348197696,0.0,1.5,0,0,5,6,1952,0,121.7019695280565,790.0408769973988,98155,0,1,0,0,0
1775800710,2015-01-26T00:00:00Z,315500,3,1.0,120.7729468599034,1170.56856187291,120.7729468599034,0.0,1.0,0,0,4,7,1969,0,137.49535488665924,1256.9676700111484,98072,0,1,0,0,0
2461900850,2015-01-05T00:00:00Z,570000,4,1.0,138.42437755481234,557.4136008918618,138.42437755481234,0.0,1.5,0,0,3,7,1918,0,157.9338535860275,557.4136008918618,98136,0,0,0,1,0
2424059163,2014-07-09T00:00:00Z,1240000,5,3.5,504.4593088071349,959.4017094017096,372.5380899293943,131.9212188777406,2.0,0,2,3,10,2007,0,403.1958379784467,959.1230026012636,98006,0,0,0,0,1
7861500150,2014-12-02T00:00:00Z,389900,3,2.5,200.66889632107024,5503.623188405797,200.66889632107024,0.0,1.0,0,0,3,7,2007,0,212.7461910070606,11614.362690449649,98042,0,1,0,0,0
9264911210,2015-02-26T00:00:00Z,320000,5,3.0,275.9197324414716,650.3158677071721,168.15310293571164,107.76662950575997,1.0,0,0,3,8,1979,0,244.33296172426608,748.9780750650316,98023,0,1,0,0,0
3216900100,2014-06-12T00:00:00Z,315000,3,2.5,174.65626161278337,650.3158677071721,174.65626161278337,0.0,2.0,0,0,3,8,1993,0,174.65626161278337,650.3158677071721,98031,0,1,0,0,0
1552520070,2014-12-02T00:00:00Z,425000,3,2.5,151.4306949089558,999.8141954663696,151.4306949089558,0.0,1.0,0,0,3,7,1994,0,164.43701226309923,999.8141954663696,98011,0,0,1,0,0
7968000120,2014-05-09T00:00:00Z,290000,4,2.5,185.8045336306206,1235.6001486436269,111.48272017837236,74.32181345224824,1.0,0,0,4,7,1968,0,167.22408026755855,911.371237458194,98001,1,0,0,0,0
3522049063,2015-04-02T00:00:00Z,639900,4,2.5,314.00966183574883,7041.434410999629,314.00966183574883,0.0,2.0,0,0,3,10,1997,0,344.6674098848012,1664.1583054626533,98001,0,0,0,1,0
4151800265,2015-03-06T00:00:00Z,550000,3,1.0,93.8312894834634,568.561872909699,93.8312894834634,0.0,1.0,0,0,3,6,1942,0,117.05685618729098,555.2768487551097,98033,0,0,0,1,0
8946780080,2014-09-08T00:00:00Z,834950,5,3.5,337.2352285395764,456.24303232998886,259.1973244147157,78.03790412486065,2.0,0,0,3,9,2014,0,334.4481605351171,463.768115942029,98034,0,0,0,0,1
1622059095,2014-06-04T00:00:00Z,292000,3,1.75,160.72092159048682,1052.1181716833892,160.72092159048682,0.0,1.0,0,0,5,7,1972,0,188.5916016350799,1659.1415830546266,98031,1,0,0,0,0
7954300220,2014-07-30T00:00:00Z,600000,4,2.5,279.635823114084,738.8517279821629,279.635823114084,0.0,2.0,0,0,3,9,2000,0,248.0490523968785,576.1798587885545,98056,0,0,0,1,0
7212650850,2015-04-27T00:00:00Z,304000,3,2.5,158.8628762541806,629.2270531400967,158.8628762541806,0.0,2.0,0,0,3,8,1993,0,206.2430323299889,701.5050167224081,98003,0,1,0,0,0
2607720150,2014-06-05T00:00:00Z,492000,4,3.75,261.05536975102194,1007.0605722779636,192.30769230769232,68.74767744332962,2.0,0,2,4,8,1994,0,220.1783723522854,1044.9646971386103,98045,0,0,1,0,0
1552800280,2014-09-18T00:00:00Z,298950,5,2.25,213.67521367521368,1068.840579710145,120.7729468599034,92.9022668153103,1.0,0,0,3,8,1963,0,218.3203270159792,1068.840579710145,98030,1,0,0,0,0
7227801630,2015-02-27T00:00:00Z,275000,4,2.0,133.77926421404683,1014.4927536231884,133.77926421404683,0.0,1.0,0,0,3,5,1943,0,139.35340022296546,1105.7227796358231,98056,1,0,0,0,0
7123400045,2014-05-23T00:00:00Z,225000,2,1.0,120.7729468599034,1102.4712002972874,120.7729468599034,0.0,1.5,0,0,4,6,1975,0,76.17985878855444,1102.4712002972874,98010,1,0,0,0,0
7968460230,2015-03-05T00:00:00Z,284000,3,1.75,122.6309921962096,3260.8695652173915,122.6309921962096,0.0,1.0,0,0,3,7,1990,0,154.2177629134151,3260.8695652173915,98092,1,0,0,0,0
7732410220,2014-07-01T00:00:00Z,808000,4,2.25,232.25566703827576,823.6714975845412,232.25566703827576,0.0,2.0,0,0,4,9,1987,0,244.33296172426608,821.9063545150502,98007,0,0,0,0,1
1377800135,2015-04-02T00:00:00Z,676000,3,2.0,160.72092159048682,630.2489780750651,160.72092159048682,0.0,2.5,0,0,4,7,1942,0,112.41174284652546,630.2489780750651,98199,0,0,0,1,0
6021500025,2014-08-18T00:00:00Z,631750,3,1.75,219.2493496841323,377.46191007060577,109.62467484206616,109.62467484206616,1.0,0,0,5,7,1940,0,154.2177629134151,377.46191007060577,98117,0,0,0,1,0
6661200260,2015-05-12T00:00:00Z,220000,2,1.5,95.6893348197696,264.7714604236344,95.6893348197696,0.0,2.0,0,0,3,7,1995,0,95.6893348197696,278.7068004459309,98038,1,0,0,0,0
5416510140,2014-07-10T00:00:00Z,360000,4,2.5,221.1073950204385,464.5113340765515,221.1073950204385,0.0,2.0,0,0,3,8,2005,0,224.8234856930509,464.5113340765515,98038,0,1,0,0,0
3902300450,2014-07-02T00:00:00Z,630000,4,2.5,203.45596432552955,917.8743961352658,130.99219620958752,72.46376811594203,1.0,0,0,4,8,1979,0,203.45596432552955,854.5150501672241,98033,0,0,0,1,0
3298700840,2014-08-21T00:00:00Z,263500,2,1.0,69.67670011148273,419.453734671126,69.67670011148273,0.0,1.0,0,0,3,6,1942,0,94.7603121516165,464.5113340765515,98106,1,0,0,0,0
1454100267,2015-04-17T00:00:00Z,430000,2,1.0,135.63730955035302,855.3511705685619,112.41174284652546,23.22556670382757,1.0,0,0,3,7,1947,0,139.35340022296546,640.8398364920105,98125,0,0,1,0,0
7203100550,2014-06-25T00:00:00Z,660000,3,2.75,205.31400966183577,371.6090672612412,205.31400966183577,0.0,2.0,0,0,3,8,2008,0,207.172054998142,434.2251950947604,98053,0,0,0,1,0
9818700430,2014-10-01T00:00:00Z,421500,3,1.5,91.9732441471572,418.0602006688964,91.9732441471572,0.0,1.0,0,0,5,7,1948,0,138.42437755481234,371.6090672612412,98122,0,0,1,0,0
7202300040,2014-08-04T00:00:00Z,808000,4,2.5,323.29988851727984,581.7539947974731,323.29988851727984,0.0,2.0,0,0,3,9,2003,0,324.22891118543293,615.849126718692,98053,0,0,0,0,1
5127000410,2014-06-27T00:00:00Z,350000,5,1.75,216.462281679673,1330.546265328874,109.62467484206616,106.83760683760684,1.0,0,0,4,7,1968,0,157.0048309178744,929.951690821256,98059,0,1,0,0,0
7202340590,2014-10-14T00:00:00Z,702000,4,2.75,360.460795243404,1395.8565589000373,360.460795243404,0.0,2.0,0,0,3,7,2004,0,243.403939056113,492.3820141211446,98053,0,0,0,1,0
2787700030,2014-10-10T00:00:00Z,359500,4,1.75,188.5916016350799,669.8253437383872,134.70828688219993,53.883314752879976,1.0,0,0,3,7,1968,0,162.57896692679302,779.1713117800075,98059,0,1,0,0,0
4083801395,2014-07-24T00:00:00Z,780000,3,2.75,183.01746562616128,241.5458937198068,183.01746562616128,0.0,2.5,0,0,3,8,1924,1994,156.0758082497213,289.8550724637681,98103,0,0,0,0,1
9164100040,2014-10-26T00:00:00Z,390000,2,1.0,79.89594946116685,479.3756967670012,79.89594946116685,0.0,1.0,0,0,4,7,1909,0,101.26347082868824,497.584541062802,98117,0,1,0,0,0
2391600555,2014-06-30T00:00:00Z,406500,2,1.0,80.82497212931996,534.1880341880342,80.82497212931996,0.0,1.0,0,0,4,7,1947,0,102.19249349684132,534.1880341880342,98116,0,0,1,0,0
1158700100,2014-08-11T00:00:00Z,575000,2,1.75,257.3392790784095,1830.1746562616129,165.36603493125233,91.9732441471572,2.0,0,0,3,8,1983,0,219.2493496841323,901.15198810851,98177,0,0,0,1,0
3624079067,2014-05-08T00:00:00Z,330000,2,2.0,143.99851356373097,40468.227424749166,143.99851356373097,0.0,1.5,0,0,2,7,1972,0,148.64362690449647,20234.113712374583,98065,0,1,0,0,0
1454100122,2014-06-11T00:00:00Z,405000,3,2.0,152.35971757710888,668.9892233370495,152.35971757710888,0.0,1.0,0,0,3,8,1948,0,162.57896692679302,668.9892233370495,98125,0,0,1,0,0
7883605985,2015-03-30T00:00:00Z,439000,3,2.25,280.5648457822371,557.4136008918618,183.9464882943144,96.61835748792272,3.0,0,2,3,8,1994,0,106.83760683760684,557.4136008918618,98108,0,0,1,0,0
4397650080,2014-10-15T00:00:00Z,815000,3,3.75,258.26830174656266,464.6971386101821,258.26830174656266,0.0,2.0,0,0,3,10,1999,0,288.92604979561503,531.122259383129,98007,0,0,0,0,1
3856904610,2014-10-02T00:00:00Z,485000,4,1.0,150.5016722408027,379.041248606466,150.5016722408027,0.0,1.5,0,0,3,7,1923,0,163.50798959494614,379.041248606466,98105,0,0,0,1,0
8854100130,2014-09-11T00:00:00Z,600000,5,3.5,292.64214046822747,979.3756967670012,150.5016722408027,142.14046822742475,1.0,0,0,5,9,1974,0,292.64214046822747,1096.8970642883687,98011,0,0,0,1,0
2193320450,2015-02-13T00:00:00Z,655000,4,3.0,238.75882571534743,745.2619843924192,127.27610553697512,111.48272017837236,1.0,0,0,4,8,1984,0,194.1657376439985,745.2619843924192,98052,0,0,0,1,0
4047200265,2014-08-11T00:00:00Z,325000,2,1.0,102.19249349684132,1655.2396878483837,57.59940542549239,44.593088071348944,1.0,0,0,3,7,1980,0,166.29505759940542,1858.881456707544,98019,0,1,0,0,0
3738900035,2014-08-25T00:00:00Z,298800,2,1.0,79.89594946116685,760.776662950576,79.89594946116685,0.0,1.0,0,0,3,6,1948,0,109.62467484206616,760.776662950576,98155,1,0,0,0,0
2324039152,2014-08-18T00:00:00Z,624000,4,1.75,251.7651430694909,856.1872909698997,133.77926421404683,117.98587885544408,1.0,0,0,3,8,1961,0,182.0884429580082,589.9293942772204,98126,0,0,0,1,0
225069016,2014-07-22T00:00:00Z,568000,3,1.75,179.30137495354887,19788.926049795617,120.7729468599034,58.52842809364549,1.0,0,2,3,7,1980,0,265.7004830917875,19384.24377554813,98053,0,0,0,1,0
6713700205,2014-07-15T00:00:00Z,310000,3,1.0,112.41174284652546,903.9390561129692,112.41174284652546,0.0,1.0,0,0,4,7,1953,0,136.56633221850615,903.9390561129692,98133,0,1,0,0,0
226039186,2014-05-20T00:00:00Z,299950,3,1.0,84.54106280193237,743.2181345224824,68.74767744332962,15.793385358602752,1.0,0,0,4,6,1950,0,194.1657376439985,836.7707172054999,98177,0,1,0,0,0
1545803240,2014-10-31T00:00:00Z,270000,3,2.25,141.21144555927165,736.7149758454107,107.76662950575997,33.44481605351171,1.0,0,0,3,7,1988,0,142.14046822742475,736.7149758454107,98038,1,0,0,0,0
7893202340,2014-07-21T00:00:00Z,335000,4,2.25,211.8171683389075,696.7670011148273,105.90858416945376,105.90858416945376,1.0,0,0,4,7,1963,0,154.2177629134151,743.2181345224824,98198,0,1,0,0,0
6646200420,2015-01-02T00:00:00Z,633000,4,2.5,187.6625789669268,747.305834262356,187.6625789669268,0.0,2.0,0,0,3,8,1990,0,215.5332590115199,680.7878112225939,98074,0,0,0,1,0
3630080430,2014-06-17T00:00:00Z,451000,4,2.5,155.1467855815682,307.9710144927536,155.1467855815682,0.0,2.0,0,0,3,7,2005,0,153.288740245262,190.54254923820145,98029,0,0,1,0,0
7855800730,2015-02-10T00:00:00Z,940000,4,2.5,287.06800445930884,858.2311408398366,156.0758082497213,130.99219620958752,1.0,0,3,4,8,1967,0,249.9070977331847,789.6692679301375,98006,0,0,0,0,1
5255710160,2015-03-18T00:00:00Z,465000,4,2.25,205.31400966183577,823.2998885172799,117.98587885544408,87.32813080639168,1.0,0,0,4,8,1977,0,188.5916016350799,823.2998885172799,98011,0,0,1,0,0
4136880140,2014-05-22T00:00:00Z,254500,4,2.75,238.75882571534743,674.842066146414,159.7918989223337,78.96692679301376,2.0,0,0,3,8,1998,0,224.8234856930509,734.9498327759197,98092,1,0,0,0,0
7454001120,2014-12-12T00:00:00Z,285950,2,1.0,65.9606094388703,661.4641397250093,65.9606094388703,0.0,1.0,0,0,5,6,1942,0,102.19249349684132,652.1739130434783,98146,1,0,0,0,0
6918100170,2015-03-19T00:00:00Z,250000,4,3.0,209.03010033444815,732.2556670382758,145.85655890003716,63.17354143441101,2.0,0,0,3,8,1986,0,143.99851356373097,697.5102192493497,98198,1,0,0,0,0
2524049318,2014-05-28T00:00:00Z,2000000,4,3.0,395.7636566332219,1672.2408026755854,395.7636566332219,0.0,2.0,0,2,3,11,2000,0,328.87402452619847,1580.7320698625049,98040,0,0,0,0,1
3216900070,2014-06-17T00:00:00Z,382500,4,2.5,205.31400966183577,657.6551467855816,205.31400966183577,0.0,2.0,0,0,3,8,1993,0,183.01746562616128,650.3158677071721,98031,0,1,0,0,0
1823099076,2014-08-20T00:00:00Z,495000,3,2.5,165.36603493125233,4410.999628390933,165.36603493125233,0.0,2.0,0,0,3,7,1995,0,175.58528428093646,4815.681902638425,98045,0,0,1,0,0
8860300300,2014-09-02T00:00:00Z,610000,4,2.75,194.1657376439985,780.3790412486065,115.19881085098476,78.96692679301376,1.0,0,0,4,8,1976,0,217.3913043478261,836.1204013377927,98052,0,0,0,1,0
2538410140,2014-08-08T00:00:00Z,330000,5,2.5,241.5458937198068,356.65180230397624,241.5458937198068,0.0,2.0,0,0,3,7,2005,0,202.52694165737643,445.93088071348944,98058,0,1,0,0,0
200480020,2014-07-10T00:00:00Z,770000,5,2.5,278.7068004459309,735.0427350427351,149.5726495726496,129.13415087328133,1.0,0,0,3,9,2007,0,250.8361204013378,669.3608324043107,98033,0,0,0,0,1
7504200120,2014-06-13T00:00:00Z,430000,3,2.0,177.44332961724268,468.2274247491639,177.44332961724268,0.0,1.5,0,0,3,8,1971,0,183.9464882943144,397.1571906354515,98074,0,0,1,0,0
7519001275,2015-03-01T00:00:00Z,624000,3,1.75,140.28242289111856,483.0917874396136,79.89594946116685,60.38647342995169,1.0,0,0,4,7,1922,0,153.288740245262,386.4734299516908,98117,0,0,0,1,0
1898700310,2014-05-05T00:00:00Z,220000,4,1.5,115.19881085098476,891.8617614269789,115.19881085098476,0.0,1.0,0,0,3,7,1971,0,115.19881085098476,891.1185432924564,98023,1,0,0,0,0
809001505,2014-09-18T00:00:00Z,885000,3,2.0,240.61687105165367,348.38350055741364,166.29505759940542,74.32181345224824,1.5,0,0,5,7,1904,0,226.68153102935716,371.6090672612412,98109,0,0,0,0,1
5078400090,2014-12-09T00:00:00Z,915000,5,2.75,239.68784838350055,708.8442958008176,160.72092159048682,78.96692679301376,1.0,0,0,4,7,1954,0,189.520624303233,716.9267930137496,98004,0,0,0,0,1
3530410081,2014-06-26T00:00:00Z,216500,2,1.75,129.13415087328133,416.3879598662208,129.13415087328133,0.0,1.0,0,0,4,8,1980,0,129.13415087328133,434.7826086956522,98198,1,0,0,0,0
6762700340,2015-04-27T00:00:00Z,852000,3,3.0,222.96544035674472,371.6090672612412,172.79821627647715,50.16722408026756,2.0,0,0,3,7,1905,0,162.57896692679302,366.03493125232256,98102,0,0,0,0,1
1972201967,2014-10-31T00:00:00Z,520000,2,2.25,142.14046822742475,91.1371237458194,137.49535488665924,4.645113340765515,3.0,0,0,3,8,2006,0,142.14046822742475,119.1007060572278,98103,0,0,1,0,0
2126049265,2014-10-21T00:00:00Z,495000,3,1.75,164.43701226309923,936.4548494983278,164.43701226309923,0.0,1.0,0,0,3,8,1968,0,172.79821627647715,971.3861018208844,98125,0,0,1,0,0
8122600165,2014-10-15T00:00:00Z,273000,3,1.0,139.35340022296546,580.6391675956894,82.68301746562616,56.67038275733928,1.0,0,0,3,6,1945,0,112.41174284652546,580.6391675956894,98126,1,0,0,0,0
9523103001,2014-10-13T00:00:00Z,389000,2,1.0,78.96692679301376,304.34782608695656,78.96692679301376,0.0,1.0,0,0,3,6,1910,0,135.63730955035302,380.8992939427722,98103,0,1,0,0,0
6791900260,2014-07-08T00:00:00Z,760005,4,2.75,287.06800445930884,544.314381270903,287.06800445930884,0.0,2.0,0,0,3,9,2010,0,274.9907097733185,487.7369007803791,98074,0,0,0,0,1
2323059074,2014-07-09T00:00:00Z,137124,3,1.0,89.18617614269789,2549.424005945745,89.18617614269789,0.0,1.0,0,0,4,6,1970,0,102.19249349684132,2695.9308807134894,98058,1,0,0,0,0
1020069017,2015-03-27T00:00:00Z,700000,4,1.0,120.7729468599034,153414.994425864,120.7729468599034,0.0,1.0,0,3,4,6,1920,0,237.8298030471944,39537.43961352657,98022,0,0,0,1,0
7525050150,2014-06-13T00:00:00Z,475000,3,2.25,146.78558156819028,1131.2709030100334,111.48272017837236,35.30286138981791,1.0,0,0,3,7,1981,0,154.2177629134151,1056.6703827573394,98074,0,0,1,0,0
3438500253,2014-09-04T00:00:00Z,616950,5,3.5,330.73206986250466,465.254552211074,261.05536975102194,69.67670011148273,2.0,0,0,3,8,2013,0,270.3455964325529,466.9267930137496,98106,0,0,0,1,0
7852170370,2014-05-16T00:00:00Z,522500,3,2.5,220.1783723522854,731.6053511705686,220.1783723522854,0.0,2.0,0,0,3,9,2003,0,247.1200297287254,720.1783723522855,98065,0,0,0,1,0
5205000250,2015-04-10T00:00:00Z,308000,3,2.5,215.5332590115199,663.3221850613155,215.5332590115199,0.0,2.0,0,0,3,8,1990,0,219.2493496841323,739.0375325157935,98003,0,1,0,0,0
4444800045,2015-04-20T00:00:00Z,657500,4,1.75,150.5016722408027,702.3411371237459,128.2051282051282,22.296544035674472,1.0,0,3,4,7,1947,0,201.59791898922336,803.6046079524341,98117,0,0,0,1,0
2325400330,2014-12-01T00:00:00Z,350000,4,2.25,203.45596432552955,357.67372723894465,203.45596432552955,0.0,2.0,0,0,3,7,2006,0,176.51430694908956,357.67372723894465,98059,0,1,0,0,0
9550204620,2015-05-12T00:00:00Z,475000,3,1.75,159.7918989223337,355.3511705685619,159.7918989223337,0.0,1.5,0,0,3,7,1925,0,185.8045336306206,355.3511705685619,98105,0,0,1,0,0
587550470,2015-04-29T00:00:00Z,600000,3,2.75,332.59011519881085,1320.7915273132664,205.31400966183577,127.27610553697512,2.0,0,3,4,10,1989,0,370.6800445930881,1363.2478632478633,98023,0,0,0,1,0
418000415,2015-03-19T00:00:00Z,191000,2,1.0,65.03158677071721,464.5113340765515,65.03158677071721,0.0,1.0,0,0,5,6,1952,0,96.61835748792272,483.0917874396136,98056,1,0,0,0,0
2891400380,2015-04-14T00:00:00Z,449950,3,1.75,192.30769230769232,8983.927907840953,192.30769230769232,0.0,1.0,0,3,4,7,1999,0,169.08212560386474,10926.421404682274,98092,0,0,1,0,0
8562900520,2014-06-12T00:00:00Z,640000,5,3.5,342.809364548495,1108.1382385730212,235.97175771088817,106.83760683760684,2.0,0,0,3,9,2006,0,245.2619843924192,1108.1382385730212,98074,0,0,0,1,0
9320870040,2014-06-26T00:00:00Z,249900,3,2.5,151.4306949089558,715.3474544778893,104.05053883314754,47.38015607580825,1.0,0,0,3,7,1978,0,152.35971757710888,758.082497212932,98031,1,0,0,0,0
5101404608,2014-12-01T00:00:00Z,443000,2,1.0,104.97956150130064,502.87997027127466,81.75399479747307,23.22556670382757,1.0,0,0,3,7,1939,0,116.12783351913788,502.87997027127466,98115,0,0,1,0,0
